date_time,maxtempC,mintempC,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
28-02-2021,32,19,11.6,7,82,7:38 PM,7:42 AM,6:52 AM,6:27 PM,4,26,26,26,20,6,26,0,1009,32,10,179,13,Jaipur
01-03-2021,32,20,11.6,7,79,8:41 PM,8:19 AM,6:51 AM,6:27 PM,-2,26,26,26,15,0,20,0,1012,32,10,257,9,Jaipur
02-03-2021,31,18,11.6,7,72,9:46 PM,8:56 AM,6:50 AM,6:28 PM,-8,25,25,25,23,0,12,0,1014,31,10,227,14,Jaipur
03-03-2021,34,19,11.6,7,65,10:51 PM,9:35 AM,6:49 AM,6:29 PM,-8,26,26,27,13,0,11,0,1013,34,10,298,8,Jaipur
04-03-2021,35,19,11.6,8,57,11:57 PM,10:15 AM,6:48 AM,6:29 PM,-4,27,27,28,11,0,15,0,1011,35,10,213,7,Jaipur
05-03-2021,33,20,11.6,7,50,No moonrise,11:00 AM,6:47 AM,6:30 PM,-7,27,27,27,31,0,12,0,1012,33,10,327,19,Jaipur
06-03-2021,35,19,11.6,8,43,1:03 AM,11:49 AM,6:46 AM,6:30 PM,-5,28,28,28,13,0,13,0,1011,35,10,255,9,Jaipur
07-03-2021,36,21,11.6,8,35,2:07 AM,12:42 PM,6:45 AM,6:31 PM,1,29,29,29,22,0,20,0,1008,36,10,251,14,Jaipur
08-03-2021,36,21,11.6,8,28,3:08 AM,1:41 PM,6:44 AM,6:31 PM,3,29,29,29,21,1,22,0,1010,36,10,263,13,Jaipur
09-03-2021,34,22,11.6,8,21,4:03 AM,2:41 PM,6:43 AM,6:32 PM,2,29,29,29,16,0,21,0,1011,34,10,234,10,Jaipur
10-03-2021,36,22,11.6,8,14,4:52 AM,3:42 PM,6:41 AM,6:33 PM,1,30,30,29,16,0,18,0,1011,36,10,295,10,Jaipur
11-03-2021,36,22,11.6,8,6,5:35 AM,4:42 PM,6:40 AM,6:33 PM,0,29,29,29,15,10,18,0,1011,36,10,124,9,Jaipur
12-03-2021,31,23,10.2,6,0,6:13 AM,5:39 PM,6:39 AM,6:34 PM,7,28,28,27,20,47,30,3.2,1013,31,10,168,13,Jaipur
13-03-2021,34,18,11.6,7,0,6:47 AM,6:34 PM,6:38 AM,6:34 PM,7,26,26,26,12,5,34,0,1015,34,10,198,7,Jaipur
14-03-2021,34,22,11.6,8,1,7:19 AM,7:28 PM,6:37 AM,6:35 PM,2,28,28,28,17,8,21,0,1012,34,10,202,10,Jaipur
15-03-2021,35,23,10.2,7,8,7:50 AM,8:20 PM,6:36 AM,6:35 PM,0,29,29,29,15,25,17,0,1011,35,10,170,9,Jaipur
16-03-2021,36,24,11.6,8,15,8:20 AM,9:13 PM,6:35 AM,6:36 PM,0,30,30,30,14,3,16,0,1011,36,10,189,9,Jaipur
17-03-2021,36,22,11.6,8,23,8:51 AM,10:05 PM,6:34 AM,6:36 PM,0,30,30,30,12,11,15,0,1009,36,10,176,8,Jaipur
18-03-2021,37,24,11.6,8,30,9:24 AM,10:58 PM,6:33 AM,6:37 PM,0,30,30,31,16,15,16,0,1009,37,10,98,9,Jaipur
19-03-2021,36,25,11.6,7,37,10:00 AM,11:52 PM,6:32 AM,6:37 PM,2,30,30,30,15,47,18,1.8,1010,36,10,116,9,Jaipur
20-03-2021,38,24,11.6,8,44,10:39 AM,No moonset,6:31 AM,6:38 PM,0,31,31,31,10,1,16,0,1009,38,10,252,6,Jaipur
21-03-2021,36,25,11.6,8,52,11:24 AM,12:46 AM,6:29 AM,6:38 PM,1,31,31,32,11,2,16,0,1007,36,10,235,7,Jaipur
22-03-2021,36,24,10.2,7,59,12:13 PM,1:41 AM,6:28 AM,6:39 PM,5,29,29,30,17,51,22,0.6,1009,36,10,157,10,Jaipur
23-03-2021,35,24,11.6,8,66,1:08 PM,2:33 AM,6:27 AM,6:39 PM,6,28,28,29,15,30,26,1.4,1011,35,10,186,11,Jaipur
24-03-2021,34,23,11.6,8,73,2:07 PM,3:23 AM,6:26 AM,6:40 PM,4,28,28,28,17,7,25,0.3,1012,34,10,248,11,Jaipur
25-03-2021,33,22,11.6,7,81,3:09 PM,4:10 AM,6:25 AM,6:40 PM,-1,27,27,28,23,4,17,0,1013,33,10,255,15,Jaipur
26-03-2021,36,23,11.6,8,88,4:12 PM,4:53 AM,6:24 AM,6:41 PM,0,29,29,29,22,0,17,0,1011,36,10,320,14,Jaipur
27-03-2021,39,25,11.6,8,95,5:17 PM,5:34 AM,6:23 AM,6:41 PM,-1,33,33,33,19,0,13,0,1007,39,10,313,12,Jaipur
28-03-2021,41,27,11.6,9,100,6:22 PM,6:12 AM,6:22 AM,6:42 PM,-1,34,34,35,22,0,12,0,1005,41,10,305,14,Jaipur
29-03-2021,40,26,11.6,9,100,7:28 PM,6:50 AM,6:21 AM,6:42 PM,-2,33,33,34,33,0,11,0,1004,40,10,268,22,Jaipur
30-03-2021,38,27,11.6,8,83,8:35 PM,7:29 AM,6:20 AM,6:43 PM,-9,32,32,33,43,0,9,0,1001,38,10,285,29,Jaipur
31-03-2021,37,23,11.6,8,79,9:43 PM,8:09 AM,6:19 AM,6:43 PM,-16,31,31,31,31,0,5,0,1001,37,10,303,20,Jaipur
01-04-2021,36,22,11.6,8,63,10:52 PM,8:54 AM,6:17 AM,6:44 PM,-14,30,30,30,28,0,6,0,1003,36,10,318,18,Jaipur
02-04-2021,37,24,11.6,8,56,11:59 PM,9:43 AM,6:16 AM,6:44 PM,-14,31,31,31,20,0,5,0,1003,37,10,305,13,Jaipur
03-04-2021,37,25,11.6,8,48,No moonrise,10:37 AM,6:15 AM,6:45 PM,-11,31,31,31,18,0,6,0,1005,37,10,166,12,Jaipur
04-04-2021,40,26,11.6,9,41,1:03 AM,11:35 AM,6:14 AM,6:45 PM,-8,33,33,33,14,1,7,0,1006,40,10,174,9,Jaipur
05-04-2021,40,28,11.6,9,33,2:01 AM,12:35 PM,6:13 AM,6:46 PM,-5,34,34,34,23,0,8,0,1006,40,10,195,16,Jaipur
06-04-2021,40,27,11.6,9,26,2:51 AM,1:37 PM,6:12 AM,6:46 PM,1,34,34,34,31,0,14,0,1006,40,10,273,20,Jaipur
07-04-2021,38,28,11.6,8,18,3:36 AM,2:36 PM,6:11 AM,6:47 PM,2,32,32,33,35,1,16,0,1007,38,10,275,24,Jaipur
08-04-2021,39,24,11.6,8,11,4:15 AM,3:34 PM,6:10 AM,6:47 PM,-8,32,32,32,21,0,10,0,1007,39,10,192,12,Jaipur
09-04-2021,39,26,11.6,8,3,4:49 AM,4:28 PM,6:09 AM,6:48 PM,-10,33,33,33,17,1,6,0,1007,39,10,126,10,Jaipur
10-04-2021,38,26,10.3,7,0,5:22 AM,5:22 PM,6:08 AM,6:48 PM,-9,32,32,33,22,19,7,0,1008,38,10,166,13,Jaipur
11-04-2021,39,27,11.6,9,0,5:52 AM,6:14 PM,6:07 AM,6:49 PM,-10,33,33,34,20,1,6,0,1009,39,10,166,12,Jaipur
12-04-2021,41,28,11.6,9,0,6:21 AM,7:06 PM,6:06 AM,6:49 PM,-8,35,35,35,13,6,7,0,1009,41,10,125,8,Jaipur
13-04-2021,40,29,11.6,9,4,6:52 AM,7:59 PM,6:05 AM,6:50 PM,-8,34,34,35,23,15,7,0,1009,40,10,222,14,Jaipur
14-04-2021,39,27,11.6,9,12,7:24 AM,8:51 PM,6:04 AM,6:50 PM,-3,33,33,33,33,13,10,0,1008,39,10,302,22,Jaipur
15-04-2021,38,27,11.6,8,19,7:58 AM,9:45 PM,6:03 AM,6:51 PM,3,33,33,33,30,4,16,0,1007,38,10,285,19,Jaipur
16-04-2021,38,26,11.6,8,27,8:36 AM,10:39 PM,6:02 AM,6:51 PM,6,32,32,32,28,19,24,0.1,1006,38,10,274,20,Jaipur
17-04-2021,37,25,11.6,8,34,9:19 AM,11:34 PM,6:01 AM,6:52 PM,8,31,31,31,19,9,28,0.3,1008,37,10,262,14,Jaipur
18-04-2021,38,27,12.5,8,42,10:06 AM,No moonset,6:00 AM,6:53 PM,2,33,33,33,14,7,17,0,1009,38,10,182,10,Jaipur
19-04-2021,39,28,10.7,7,50,10:58 AM,12:26 AM,5:59 AM,6:53 PM,2,33,33,33,22,53,15,0.4,1005,39,10,247,15,Jaipur
20-04-2021,38,29,13,8,57,11:54 AM,1:16 AM,5:58 AM,6:54 PM,4,32,32,33,23,8,17,0,1004,38,10,268,16,Jaipur
21-04-2021,35,24,13,7,65,12:53 PM,2:03 AM,5:57 AM,6:54 PM,7,31,31,30,17,20,29,0,1007,35,10,221,12,Jaipur
22-04-2021,38,25,13,8,72,1:54 PM,2:46 AM,5:56 AM,6:55 PM,7,31,31,32,7,7,23,0.2,1009,38,10,221,5,Jaipur
23-04-2021,38,30,13,8,80,2:57 PM,3:27 AM,5:55 AM,6:55 PM,2,32,32,34,17,11,13,0.1,1006,38,10,216,12,Jaipur
24-04-2021,39,26,13,8,87,4:00 PM,4:05 AM,5:55 AM,6:56 PM,1,31,31,32,23,2,17,0,1008,39,10,238,16,Jaipur
25-04-2021,37,26,13,8,95,5:05 PM,4:42 AM,5:54 AM,6:56 PM,-1,31,31,31,24,0,14,0,1009,37,10,337,15,Jaipur
26-04-2021,42,27,13,9,100,6:11 PM,5:20 AM,5:53 AM,6:57 PM,-5,35,35,35,13,0,9,0,1006,42,10,231,8,Jaipur
27-04-2021,42,31,13.1,9,100,7:20 PM,6:00 AM,5:52 AM,6:57 PM,-7,37,37,37,15,1,7,0,1006,42,10,215,9,Jaipur
28-04-2021,42,30,13.1,9,83,8:31 PM,6:43 AM,5:51 AM,6:58 PM,-3,36,36,36,28,10,9,0,1006,42,10,303,19,Jaipur
29-04-2021,42,30,13.1,9,75,9:42 PM,7:31 AM,5:50 AM,6:58 PM,1,34,34,35,33,13,13,0,1006,42,10,243,21,Jaipur
30-04-2021,40,29,13.1,8,67,10:50 PM,8:24 AM,5:49 AM,6:59 PM,5,32,32,33,34,23,19,0,1006,40,10,279,24,Jaipur
01-05-2021,41,30,13.5,9,65,11:53 PM,9:24 AM,5:49 AM,7:00 PM,6,34,34,35,27,32,18,0.3,1005,41,10,240,18,Jaipur
02-05-2021,37,29,13.5,9,58,No moonrise,10:25 AM,5:48 AM,7:00 PM,8,33,33,34,22,24,22,0,1006,37,10,264,16,Jaipur
03-05-2021,38,28,13.5,8,50,12:48 AM,11:29 AM,5:47 AM,7:01 PM,7,31,31,33,21,24,21,0,1005,38,10,284,14,Jaipur
